0	0	0.118085	0.000000	0.000000	0.000000
1	0	0.196963	0.031490	0.110368	0.078878
2	0	0.278222	0.032500	0.113759	0.160137
3	0	0.322482	0.033349	0.077609	0.204397
4	0	0.346734	0.033331	0.057583	0.228649
5	0	0.356296	0.033332	0.042894	0.238211
6	0	0.365058	0.033323	0.042085	0.246973
7	0	0.372525	0.034647	0.042114	0.254440
8	0	0.378663	0.032045	0.038183	0.260578
9	0	0.381003	0.033305	0.035645	0.262918
10	0	0.383252	0.033332	0.035581	0.265167
11	0	0.385092	0.033334	0.035174	0.267007
12	0	0.387715	0.033332	0.035955	0.269630
13	0	0.386129	0.033342	0.031756	0.268044
14	0	0.389190	0.033335	0.036396	0.271105
15	0	0.387552	0.033348	0.031710	0.269467
16	0	0.387390	0.033310	0.033148	0.269305
17	0	0.381624	0.033333	0.027567	0.263539
18	0	0.377665	0.033331	0.029372	0.259580
19	0	0.372969	0.033335	0.028639	0.254884
20	0	0.369275	0.033335	0.029641	0.251190
21	0	0.403596	0.033334	0.067655	0.285511
22	0	0.399625	0.033334	0.029363	0.281540
23	0	0.398853	0.033330	0.032558	0.280768
24	0	0.397128	0.033339	0.031614	0.279043
25	0	0.394897	0.033329	0.031098	0.276812
26	0	0.393166	0.033331	0.031600	0.275081
27	0	0.386641	0.033337	0.026812	0.268556
28	0	0.416734	0.033333	0.063426	0.298649
29	0	0.409785	0.033331	0.026382	0.291700
30	0	0.408122	0.033382	0.031719	0.290037
31	0	0.400780	0.033292	0.025950	0.282695
32	0	0.393497	0.041071	0.033788	0.275412
33	0	0.394231	0.025587	0.026321	0.276146
34	0	0.390564	0.033333	0.029666	0.272479
35	0	0.394357	0.033336	0.037129	0.276272
36	0	0.387102	0.033527	0.026272	0.269017
37	0	0.387785	0.033140	0.033823	0.269700
38	0	0.380270	0.033334	0.025819	0.262185
39	0	0.376732	0.033330	0.029792	0.258647
40	0	0.373194	0.033336	0.029798	0.255109
41	0	0.368187	0.033340	0.028333	0.250102
42	0	0.370070	0.033324	0.035207	0.251985
43	0	0.362674	0.033334	0.025938	0.244589
44	0	0.362982	0.033334	0.033642	0.244897
45	0	0.361200	0.033331	0.031549	0.243115
46	0	0.360229	0.033337	0.032366	0.242144
47	0	0.353198	0.033331	0.026300	0.235113
48	0	0.349439	0.033333	0.029574	0.231354
49	0	0.368076	0.033334	0.051971	0.249991
50	0	0.368385	0.033335	0.033644	0.250300
51	0	0.364981	0.033878	0.030474	0.246896
52	0	0.364528	0.032789	0.032336	0.246443
53	0	0.363792	0.033331	0.032595	0.245707
54	0	0.363297	0.033333	0.032838	0.245212
55	0	0.356487	0.033338	0.026528	0.238402
56	0	0.376688	0.033329	0.053530	0.258603
57	0	0.372650	0.033334	0.029296	0.254565
58	0	0.372413	0.033333	0.033096	0.254328
59	0	0.371073	0.033333	0.031993	0.252988
60	0	0.370390	0.033333	0.032650	0.252305
61	0	0.367721	0.034801	0.032132	0.249636
62	0	0.361442	0.032424	0.026145	0.243357
63	0	0.364586	0.032905	0.036049	0.246501
64	0	0.357567	0.033204	0.026185	0.239482
65	0	0.357857	0.033335	0.033625	0.239772
66	0	0.355906	0.033349	0.031398	0.237821
67	0	0.354315	0.033316	0.031725	0.236230
68	0	0.352070	0.033346	0.031101	0.233985
69	0	0.345050	0.033321	0.026301	0.226965
70	0	0.348035	0.033332	0.036317	0.229950
71	0	0.341817	0.033335	0.027117	0.223732
72	0	0.336345	0.033333	0.027861	0.218260
73	0	0.337000	0.033334	0.033989	0.218915
74	0	0.333988	0.033332	0.030320	0.215903
75	0	0.331018	0.033334	0.030364	0.212933
76	0	0.325331	0.033333	0.027646	0.207246
77	0	0.344395	0.033332	0.052396	0.226310
78	0	0.338648	0.033350	0.027603	0.220563
79	0	0.338540	0.033319	0.033211	0.220455
80	0	0.331788	0.033334	0.026582	0.213703
81	0	0.327877	0.033337	0.029426	0.209792
82	0	0.324010	0.033336	0.029469	0.205925
83	0	0.320496	0.033325	0.029811	0.202411
84	0	0.340717	0.033341	0.053562	0.222632
85	0	0.335741	0.033340	0.028364	0.217656
86	0	0.334846	0.033320	0.032425	0.216761
87	0	0.327431	0.033333	0.025918	0.209346
88	0	0.323555	0.033333	0.029457	0.205470
89	0	0.323513	0.033333	0.033291	0.205428
90	0	0.320372	0.033335	0.030194	0.202287
